957: 1182,1086
1241: 454,423,430,1173,300
396: 371,433,842
343: 1068,1246,338
913: 811,331,1202
377: 344,326,328,376
1230: 1186,1112,1088,1175
360: 317,972,361,362,1187,415
1196: 88,1243,1214
357: 445,346,1068,338
1113: 1148
324: 434,1201,1213,443,416
408: 446,1244,437,1068,1246
1037: 999,347,1249,1096,319
300: 460,1241,423,354
315: 381,333,1086
329: 432,1094,1110,367,1181,332
323: 1135,316,385,414
411: 1237,998,399,1168,1115
313: 457,386,325,351,444
1148: 1113
441: 392,368,322,428,369
1201: 434,324,340,1158
1124: 1197
461: 440,393,372,436,412
1240: 
1060: 384,1099
457: 313,386,413,397
417: 353,327,450,389,448,407
877: 1180,1244,1246
426: 1106,205,1167,334
1073: 1100,1160,1152
449: 424,459,370
1175: 459,1210,1230
389: 1136,1146,353,417,448
366: 354,438,410,434,340
336: 320,1090,338,314
371: 1177,1136,396,433
1215: 1176,1207,1248
1088: 1112,1230
332: 325,351,352,432,329,1181
362: 827,401,420,972,360,415
1208: 1198,1248
1179: 1000,1162,334,1106,1189
393: 1217,372,436,1099,461
1106: 426,334,1179,1189,367
1186: 1112,1230
410: 462,1173,999,354,366,434
1244: 408,877
318: 
50: 375,422,1242,342,1209,1220
841: 1093,1222
1094: 432,329,1227,1234,367
314: 1202,1057,336,1090
1220: 1209,405,1099,422,384,50
999: 1037,347,1213,1249,462,410
1176: 1215,1207
341: 447
1012: 378,443,1249
406: 342,420,1209,1046,379,415
803: 
368: 392,441,1233,429,401,369
1210: 459,1175,402
1145: 
1074: 1000,1162,1231,1200,1163,1154
349: 373,1146,398,452,1136,433
354: 438,366,1173,410,300
1181: 418,374,1110,329,332,325
775: 
400: 928,427,355,330,350
435: 335,453,384,387,1217
345: 440,419,378,380,319
1115: 403,321,439,1168,411,998
1193: 1235,1022,1164
446: 408,1177,437,798
347: 999,1037,1077,1096,409,462
421: 376,390,317,972
1231: 1074,1162,388,1154,353,327
1152: 1160,334,1073,1100,1000
1134: 385,444,386,414,1149
321: 1115,439,413,1168,1066,981
1225: 1140,1142
432: 1094,329,1203,332,352
425: 385,444,374,450,407
