795: 927,351,54,700,71,918
499: 893,383,914,891,881,916
428: 88,608,686,444,402,424
878: 932,875
448: 450,417
581: 809,120,933,920,162,486
781: 899
466: 943
374: 386,450,418,417,62,19
924: 863
276: 
787: 565,737,883,847,227,914
384: 393,869,763,941,645,449
415: 401,407,369,420
392: 370,700,342,429,368,927
386: 374,450,62,325
853: 929,54,441,322,457,397
937: 688,799,777
904: 827,917
565: 737,732,787,893,914,330
870: 414,385,326,626,935
438: 460,410,340
832: 679,881,928,399,411,891
450: 374,386,448,417
401: 415,327,407,389
291: 923,766,309,361,293
399: 411,437,891,913,832,239
293: 423,421,361,291
857: 179,356,874,841,324,846
512: 695,840,902,940,627,231
732: 565,737,814,330,427,300
675: 819,928,205,884,798,353
905: 355,624,344,840,902,867
455: 239,916,773,350,328,382
300: 427,403,732,814,907
892: 768,204,769,349,877,446
774: 388,842,353,921,804,205
427: 300,403,395,732,400,330
304: 
852: 431,368,442,322,929
306: 
377: 845,922,404
777: 799,937
309: 454,942,361,291
397: 897,853,54,457,318,351
311: 912
441: 322,853,457
313: 352,459
314: 848,811,359,373,337
315: 491,381,363,435
316: 414,323,327,367,895
317: 360,395,358
318: 457,897,397,459
319: 412,380
320: 445,343,408
321: 907,797,355,344,439,263
322: 441,442,852,929,853
323: 327,362,385,316
324: 803,846,356,857,440,885
325: 558,62,386,332,348
326: 413,23,870,385,409
327: 323,401,418,389,895,316
328: 644,455,331,382
329: 332
330: 400,394,893,565,732,427
331: 336,644,328
332: 426,348,329,325
333: 52,375,50,486,422,933
334: 851,452,432
335: 387,352,402,391,58,491
336: 185,346,644,338,331
337: 876,896,730,359,314,346
338: 644,876,811,336,346
339: 369,429,431,458
340: 923,728,939,438,460
341: 728,263,439,430,462,939
342: 370,392,429,458,406,379
343: 320,445,605,357,408,896
344: 355,905,439,390,867,321
345: 419,435,805,625,869,453
346: 336,337,876,730,338
347: 416,365,430,462,366
348: 332,685,426,558,325,934,398
349: 605,357,371,892,446
350: 644,811,913,239,455
351: 795,54,897,444,397,918
352: 459,402,313,391,335
353: 774,388,675,928,205,411
354: 907,797,403,942
355: 905,624,344,814,907,321
356: 179,857,888,405,324,440
357: 605,349,371,445,343
358: 404,400,395,317
359: 605,373,446,337,896,314
360: 376,317,454
