795: 54,351,700,444,608,71
858: 79,696,398,748,685,833
419: 435,363,794
436: 412,449,681,538,461,202
414: 870,367,326,316,385,409
885: 803,846,324,451,365,416
199: 770,106,180,805,645,218
801: 300,797,814,600,355,263
861: 809,834,542,486,422,827
202: 372,436,443,378
542: 861,422,827
204: 877,169,768,483,78,842
205: 675,353,804,798,492,774
847: 787,791,802,883,227,157,789
845: 837,404,259,382,358
796: 797
711: 682,343
881: 832,819,170,802,883,887
876: 314,337,828,336,338
851: 334,452,432,866,433,864
403: 395,427,354,376
747: 565,787,883,722,499
829: 502,863
407: 420,362
416: 347,434,885,451,365
218: 645,540,199,180,384
695: 898,250,627,698,559,512,564
799: 793,777,688
444: 686,897,795,351,608,428
897: 686,444,397,351
772: 98,154,826
866: 748,433,851,864,769
762: 877,169,446,373,314,848
418: 61,62,374,417,707,525
227: 787,847,789,231,737,624
442: 322,339,431,852
447: 382,377
585: 827,117,873,834,176,856
231: 789,512,564,227,624,840
743: 157,170,884,813,705,802
730: 896,408,359,749
804: 95,78,546,492,774,205
423: 438,421,638
682: 466,711
462: 341,340,366,410
778: 448,401
239: 544,350,773,399,411,891
430: 390,365,439,347,341
544: 239,350,455,773,259,382
394: 404,383,499,893,330
833: 95,748,858,696,483
745: 424,89,625,387,106,805
502: 744,829,890,863
497: 
452: 851,334,396,371,864
587: 142,71,52,486,581
662: 860,558,79
250: 898,695,668,564,862,867
768: 769,483,892,877,204
459: 352,402,686
439: 344,321,390,430,341
721: 614,487,809,160,120,874
873: 117,585,826,813,705,856
763: 160,120,581,162,888,882
728: 276,263,321,341,340,766
390: 365,430,668,803,344,439
259: 383,544,773,382,845
644: 336,338,331,350,455,328
650: 596,817
749: 320,596,408,730,657
263: 276,728,321,797,801
817: 650,596,790,346
789: 731,512,231,157,759,847,227
882: 770,106,89,88,763,162,888
499: 722,383,565,893,747,394
428: 424,89,88,43,686,444,608
878: 875,91,381
448: 707,778,425,417
581: 120,763,162,486,142,587,691
781: 899
466: 682
474: 128,850
275: 565,737,893,600,330,732,583
276: 263,728,797,309,291,766
787: 847,883,227,565,737,747
756: 66,50,771
415: 362,389,327,385,323
392: 429,431,458,368,379,342
825: 52,486,333
853: 852,441,368,397,54,351
850: 380,474
808: 832,722
565: 737,893,275,747,787,499
870: 21,414,66,50,409,626
438: 423,304,293,460,421
832: 891,679,808,881,411,722
450: 425
401: 778
291: 293,792,766,276,361,309
399: 437,411,811,239,350
293: 792,291,766,460,421,438
857: 841,874,179,356,846,324
512: 789,731,231,564,759,627,695
732: 330,583,427,275,600,300,354
675: 819,353,205,798,170,884
538: 681,449,436
455: 544,350,644,328,382
300: 797,801,354,600,732
892: 349,768,605,446,877
774: 388,842,804,78,353,205
427: 330,732,354,400,403
304: 438
852: 441,853,368,322,442,431
306: 
837: 845
777: 799,688
309: 361,376,797,276,291
397: 318,441,853,351,897
311: 894
441: 852,853,322,397,457
313: 352
314: 876,811,848,762,337,373
315: 58,363,491,345,435
316: 385,895,327,806,414,367
317: 660,395,708
318: 397,457
319: 681,456,461,794,380
320: 749,408
321: 344,355,439,263,728
322: 442,852,441
323: 326,385,415,362,406,413
324: 846,885,857,356,440,451
325: 417,374
326: 385,323,23,413,414,409
327: 895,389,415,316,385
328: 644,331,455
329: 432,386,332
330: 732,583,427,893,275,394,404
331: 644,336,185,328
332: 426,386,329,348,374
333: 825,52,486,422,375,370,37
334: 851,452,432
335: 491,387,352,402,391,58
336: 644,338,331,876,185,828
337: 790,657,373,876,314,828
338: 644,336,876,811,350
339: 442,429,431
340: 462,341,728,766
341: 462,340,439,430,728
342: 370,880,392,379,375
343: 445,357,711,896,408
344: 355,867,321,439,668,390
345: 815,625,491,315,435,453
346: 185,828,790,817
347: 416,365,430,366
348: 61,62,374,426,332,685,398
349: 357,892,371,864,769,605
350: 239,544,455,399,644,338
351: 795,54,853,397,444,897
352: 402,459,313,391,335
353: 675,819,205,774,388,679
354: 300,732,427,403,376
355: 344,867,321,814,840,801
356: 645,540,440,857,179,324
357: 349,371,343,896,605
358: 400,404,845
359: 605,889,446,730,373
360: 361,376,454
361: 309,376,360,792,291,454
362: 415,407,406,323
363: 381,315,419
364: 451,405,372,434
365: 390,430,803,885,347,416
366: 347,462
367: 21,414,316,860,806,64,859
368: 852,853,392,431,880,54
369: 406,458,420,429
370: 880,342,375,700,52,333
371: 357,349,864,396,452
372: 202,405,449,364,378
373: 337,657,359,446,762,314
374: 348,418,325,417,332
375: 23,379,370,342,37,333
376: 361,309,360,354,403
377: 447
378: 202,372,434
379: 23,413,375,458,392,342
380: 850,794,319
381: 58,363,91,878
382: 447,544,455,259,845
383: 722,259,499,773,394
384: 393,869,767,449,180,218,540,405
385: 326,316,323,415,327,414
386: 329,332
387: 625,491,335,402,424,745
388: 774,842,353,437,679
389: 707,415,525,327
