14621: 14738,13092,14873,13832,14222,14796
13277: 13384,14681,13741,14277,14964
15534: 14688,13725
13319: 14275,14338,15134,13571,13491,13484
13174: 15204,14939,13634,28665
13412: 15525
14483: 15676
13911: 14567,13650,14531,13860,15584,14226
13562: 14341,14291,14754,15549,13599,14018
14143: 14854,15130,15728
13458: 13829
14309: 15370,13837,14389
13520: 14934,15023,12919,15078,13514
14237: 15070,15500,14780
15091: 15233,13973,15783,15160
14952: 15318,15340
13173: 13384,15290,14557,14541,14503,15554
13378: 15674,13641,14875,15014,12931
14359: 15417,15572,13493,13980,14285
15322: 13490,14922
13889: 15298,13810
13823: 15628,13482,13829
12839: 15324,14890
15057: 13127,15412,14350,15720,12980,14724
14554: 14138,14063,15186,13419,14905,13522
14403: 14304,13183,15599,14133
15400: 12916,14819,13087
14236: 14197,15631,14020,15127,14731
12864: 15697,15425,14022,14054,13449
14304: 13337,14445,14403,13183
13809: 15390,13841
14685: 
14730: 14818,14117,13002,14921,14568,13677
13822: 14756,12928,14301,14927,13821
15308: 14289,15194,14486,15685,15206,13228
15089: 14755,14072,14146,15478,13594,14746
13858: 15621,13664,12908
14497: 13116,13152,15211,15074,15172,13329,15067
14410: 13736,13737,13625,15717,13262
28520: 12930,15772,15495
15142: 14708,15623
15732: 13260,13110,15663,14836,15498,14689
13003: 14785,13471,14946,13543
15441: 14296,12989,12957,15785
14246: 
14933: 14152,14603,15651,13479,13122,15547
15257: 15239,12950,14858,13798,13537,15527,13492
14784: 12988,13544
15344: 15355,14982,15481,13276,15722
14860: 13610,15305,14699
15576: 15283,14598,15085,14645,14762,13085
15141: 15574,13662
13104: 12929,15750,15227,13066,15696,13685
13657: 28671,13924,15675,28662
13595: 15788,15345,15797,13879
14121: 13814,14608,15307
14851: 14720,13772,15033,14338,13847,13491
14148: 13340,14055,14892,13581,13365,15296
13311: 14872,12960,14709,14831,14555,14397
13329: 13264,15365,14203,15074,13116,14497
12823: 15181,13962,13540,14538,12845
13759: 13905,15807,14640,14583,15778,14894
13764: 
15326: 12991,15300,13034,15766,14734,13959
13790: 13845,14285,13028,13917,14660
14050: 12997,12899,15554,15437,14277
15614: 14105,14534,12856,15352,15304,14926
14185: 14592,13856,13157,15475,15757
14637: 13315,14375
13209: 15367,14571,15273,13555
15460: 
14434: 12884,13546
13483: 15595,14624,12854
15492: 13379
14800: 13062,14332,13510,14334,15243,13042
12948: 12816,15643,12980,15670,15412,13673
13223: 
13260: 15732,13110,15498,13550,14344,13227
15140: 14891,13353,15478,15028,14803,14755
13236: 13728,15056,15011,15294,13190
14291: 14341,13562,15631,14154,15549
15291: 13358,15114,15706,15694
13666: 13422,14623,15383,13849,13257,14929
14028: 14711
13161: 14480,13345,14180,14129,12898
13373: 12820
14663: 15646,13788,14665,15274,13179
13476: 15167,15549,14630,14881,15421
13847: 13034,13491,15766,14720,14851,14929
14692: 14708,14848
13272: 15293,13646,15776,14558,13083,15780
13134: 15473,13504,15223,15437,14280,13047
13953: 15044,15396,14987,14115,13518
14276: 14386,13088,13199,15703,13874
13303: 15087
15794: 14377,14920,12979,14609,13130,15483
14414: 15734,13747,15320,13973,13273,13507
15099: 
13034: 13847,13491,15766,14734,13484,15326
13917: 14881,14660,13790,14285
14064: 
14626: 13543,13301,14785,13233,13674,13786
14476: 12903,14313,13165,13963,13872,12897
14900: 13053,12840,13523,13141,12932,13979
14609: 15183,14953,15794,12979,15483
13693: 14611
15456: 14424,13773,14444,15505,13455,13817,15379
14384: 
15533: 14442,15303,15669,28661,14778,14631
13850: 13488,13804,12950,13471,14946,14852
14997: 13029,14616
13596: 15376,14489,15011
13877: 15721,13630,15327,14297
13117: 13413,13994
15149: 13916,15126,13485,14207,14883,13512
14336: 13529,14459,13323,14640,14583,13549
14461: 12845,13886,15784
14149: 
14381: 13114,13654
15605: 15767,15634
14963: 14391,14525,13755,14503,14337
15385: 
15148: 15230,14856,12915
15726: 15539,14931,14484,13835
15412: 15057,15670,15347,15720,12948,12980
15490: 14315,15384
15640: 12923
13347: 12910
15073: 15438,12853,15442,15593,15667,13024
13960: 15102,13898
15102: 13960
13768: 14821,13133,14714,14803,14755,14072
15725: 15562,13228,14716,14069,12952,15685
14916: 15768,15775,15042,13951
13087: 14819,15400,15627
14515: 13692
13056: 13855,15570
13598: 13654,14258
13874: 15703,14654,14386,14276,15061
13710: 13712,15445,13869,15638
15143: 14371,15652,14354
13309: 14222,14347
14564: 15254,14734,13959,14804,12966,15565
14310: 13671,15735
14899: 13023
15575: 13647,15753,15252,15133,15653,15699
15255: 15251,14098,13771,15203
13588: 13463,14038,14096,14494,14335,14590
14528: 14769,13339,14343,15244
13385: 15777,13253
14788: 14481,14983,14914,15457,14702,14002
13121: 13442,14719,13508,13338,14074
14229: 13724,12858,15183,13261,14469
14007: 13387,13120,13811,13943
14511: 13929,15081,14512,14923
14367: 13611,14872,15738,14747
13789: 15737,14189,13525
14491: 14703,14266,13268,13904,15553,14417,15625
14523: 
13118: 15771,15232,13655,13158,15079,15045
15532: 14925,13428
13428: 14574,15532,13617
12916: 15115,13939,15400,14723
13640: 14401,13901,15156,14034,13962
13785: 13704,13421,14342
15239: 15257,12950,15598,12962,14858,13804
15088: 13040,15656
15437: 13741,14277,14280,14050,12899,15223,13134
13170: 
13585: 13435,13017,14774,15584,13177,15278
14469: 15493,14229,13424,12981
14593: 15180,14302,14369,15240,13503,14209
14813: 12991,15300,15199,13426,13016,12914
12873: 15559
13436: 15705,13575
13896: 14588,13735,14227,15494
14445: 14304,13284,15564,13793
14256: 13943,13776
13058: 14396,15332,13991,13635,15541,13913
13866: 12927,13184,13407,12896,13883,15615
28673: 14482,14039,13446,13791,28622
15529: 13055,13969,13094,14454,13894,13868
13897: 13837,14389
13852: 13063,12965,14464
15193: 13542,13478
14278: 
13063: 13852,13108,12965
13867: 14268,13362
14736: 14706,15462,14812
14040: 15756,13369,13297,14488,14808
14234: 15215,15427,13274
13719: 15699,14147,12819,14524,13997,15406
15388: 15436,15170,13283,14422,13708,15620
15376: 14489,14212,13596,13398,13144
14721: 
14019: 13584
15584: 13860,14774,13585,13911,14567,13177
15284: 
14140: 13891,14853,13005,14131,14553,13577
13755: 15729,28607,13656,14963,15751,14337
13426: 14846,13016,15224,14813,15521,12914
13368: 14769,14991,15244,15080,15309,14930
14647: 
14217: 13015,13023,15577,15775
13526: 13012,13857,13439,14599,15075
12964: 13247,15371,15045,15447,14027,15079
14544: 14895
12848: 
14864: 
13189: 14546,13181
14401: 15442,13901,13640,14318,14034,15002
13250: 13061
13359: 15705,13004
14372: 13298
15772: 28520,14258,15414,13574,12886
12942: 13257,15766,12991,14956,13016
14039: 28673,14482,13791,15724
14577: 14990,13246,14215,15301
13993: 13531,13961,13252,14684
28607: 13755,13656,15751,14703,14266,13532
14379: 14017,13485,14207,13560
14331: 15579,14303,14581,14458,15000
13776: 14453,13811,14256,13943
14286: 14006,14262
13475: 15447,14876,13752,14625,15423,14702
14688: 14697,15098,15534,13725
14212: 15376,14489,13144,13336
15682: 14717,15112
13163: 14014,15626,15563,15741,15116
14002: 12903,14885,12969,14788,14914,15457
13546: 13168,14434
15213: 15150,13317
15120: 13212,13005,13577,13816
15636: 
13796: 15068,15743,13126,14897,15018,15059
14988: 15127,15570,13414,13582
13674: 14689,13233,14785,14898,14836,14626
15524: 15485,14116
13978: 
15025: 13050,14155,14839,15783,15320
12961: 
12827: 13882,14823,15216
15509: 14429,13423,13606,14994,14561,13162
14474: 13097,15541,15467,13559,12996,14200
13407: 12922,12896,15615,13103,13866
13454: 14622,15401,15642,14191,13280,13887
13459: 13702,13705,15019,14620,14725
13062: 14406,14800,14332,15426,13729,14334
13317: 15213,14206
13760: 13936,13647,14106,13191,13021
13607: 15427,14119,13908,15486
13739: 13286,15577,13661
15415: 15174,13167
13926: 14141,12994
15716: 14159,14843
15041: 13601,15630,14861,14694,14493,12982
15158: 15375,13727,13620,14364,14257
14513: 15689
13704: 13785
15268: 14343,13815,13437,14013
13273: 14102,15031,13507,13747,14414,14438
13179: 13409,12883,15646,14663,15274
15582: 
13166: 13918,14402,13278,13636,14452,12892
14008: 15679,14947,13377,14917
14610: 14078,14606,14985,13050,14479
13235: 15417,15572,13653,13536,15548,13751
13356: 12920
13821: 14446,15136,13822,14927,14109
14590: 14360,14335,14494,13588,15046,14680
15128: 15265
13774: 14108
13934: 13573,13669,13364,12987,13438,14198
13132: 13187,15474,14271,14076,15283,14645
13505: 14099,15421,13038
15558: 13271,12993,12911,13265,14659
13148: 14427,12865,15466
15473: 13134,13504,13047,14131,14667,14553
13629: 14025,13913,14673,13238,15246,13991
14289: 15308,15194,13228,13068,15501,14422
14374: 13401,14361,15792,13583
13842: 14829,14248,13037,13206,13878
15160: 14262,12940,15091
15383: 14623,13666,13257,14501,15635,14956
15771: 13118,15232,13655,13733,12975,13360
13434: 14972,15206,13844,14510,15068,14897
14962: 13208,14261,14380
13372: 14360,15198,14335,14453,15250
13972: 13330,15222,13784,12879
14708: 15693,14470,15142,14692
15374: 13761,15782,14396,15332,14169,13089
14001: 
14295: 15330
14620: 15665,15808,14600,15019,13702,13459
13920: 14386,13749,13091,13410,14496,14249
14480: 13161,13345,14059,12904,14805
14487: 15200,14308,15695,13665,15285,13516
14943: 14718,15784,15267,15517
15485: 14116,12910,15524
13923: 
15438: 13971,13900,15002,15073,12853,15442
15369: 
13798: 15416,13537,15581,15257,13492
13128: 14358
12941: 12945,13907,14974,13162,13606,15811
15252: 15103,15805,14549,15575,15753,15699
15712: 14496,14249,13620,14820,13659
15108: 12894,15660,14060
15335: 
13455: 14444,15505,13067,15231,13817,15456
14257: 14810,13462,15158,13620,14364,14669
14415: 13142,15051
13363: 15502
12918: 15618,15511,14682
14518: 14298,14057,15049,13982
13495: 14767,12897,15306,13872,14299,12959
14834: 13711
14131: 13047,14132,15473,14140,14853,14553
12978: 15403,13817,13773,12967,15226,15342
15265: 15128,14047
14560: 13899,13533,13876,13695,15010
14454: 13894,15525,15744,15529,13969
14785: 14946,13003,14898,14626,13543,13674
14820: 15789,15612,15712,12826,13659
14083: 14947,12901,13795
12821: 13922,14727,15022,14824,15497,13968
12878: 14524,14874,14636,14549,14328,14147
14941: 13440
13205: 12832
13534: 13772,15033,13615,13718,14499
13300: 13489,14024,13030,13531,13433
15199: 13701,14678,13862,14813,15300,12914
13861: 14393
13758: 13379,13018
14242: 14421
13316: 15005,13781,15101,14613
14038: 13463,13588,13120,12913,14335,15250
15163: 14996,14011,14318,14378
12828: 14366
15402: 
13456: 12908,14787,13207,15115
13204: 13726,15048,13302
15626: 14014,13163,12967,13326,15563,15144
15466: 14672,13269,14322,13148,13579
13176: 
13164: 13706,14679,14466
13820: 12986,14061,15166,14579,14944,12992
15277: 13111
12999: 13060,13643
15601: 
13540: 13962,12823,13901,15593,13881
13551: 13460,15351
14581: 14331,14303,15000,13632
13197: 13663
13594: 14746,15089,15478,13799
14101: 14684
13699: 14795,13149,13050,14078,15734,13747
13086: 
14703: 14266,14491,28607,15751,12997,13904
14855: 13795
13490: 28651,15322,14922
15190: 
14076: 14271,14025,14673,14741,13187,13132
13541: 12835,14119,13906,14409
14228: 13498,14925
12857: 15617,15741,15404,15116,15189,15212
13180: 14232
13357: 15100,15506,13305
14472: 13386
15414: 15461,14258,13160,12930,15772
13111: 13660,15277
14555: 15116,15348,14014,14831,13311
13389: 13160
14892: 14169,15806,13581,14838,14055,14148
15685: 15308,14069,15206,13844,13228,15725
13967: 14268,14879
13435: 13017,13585,15596,14739,13432,15278
14506: 13601,15630,14960,15616,14950,14806
14905: 13232,13522,14554,14138,14264,12985
13254: 14612
14267: 14866,14036
14902: 14903
13200: 15052,14809,15804
13282: 15609,14676,13942
13031: 14597,14102,13333,14125,13685
14277: 13741,15437,15554,13384,13277,14050
13752: 15331,15585,13756,14625,13475,14876
14956: 15691,15635,15383,13257,12942
13269: 14672,15466,14322,13731,15740,15624
13987: 13502
13891: 14140,14853,13005,15122,13590,13597
13898: 13960
15743: 13796,13126,13980,13653,15059,15417
14146: 15089,14072,14437,14841,14204,14746
15634: 13684,13717,15605,14917
14072: 15089,14755,14146,13768,14714,14437
14129: 14180,13009,14686,13161,13345
13076: 14565,15639,13312,14091,14777,12862
14465: 13275,12847,14091,13675,12862
14068: 12998,15573,14758,14995
15200: 13171,14308,15695,14487,13638,15608
15454: 
13973: 15233,15091,14414,15197,13507
14974: 12941,13907,13075,15811,13721,14786
13451: 15470
13612: 13341,14190,15557,15189
13663: 15060,13197
13313: 13547,13453,15484,13690,14125
14938: 
14772: 15637
12974: 15298,14585,14155
15364: 12822,12968,15781
14499: 12820,13534,14356
13098: 13425,15504,15062,14847,13762,13215
14883: 13539,13512,14209,14369,13916,15149
13055: 15529,13123,13969,14939,28665,13868
15315: 14079,14448,13267,13427,13380,13194
15027: 15644,14783,15062,13552,14847,14887
13107: 14281,14782,14992,13457,15069,13147
15468: 14701,13870,14662,13627
13473: 15292,15007
14307: 14977
13744: 15731,28661,15536,14710,14631,15218
14021: 14802,12958,14913
13472: 13186,13763,13535,15678
12903: 14476,14313,14002,14885,12969,13963
15266: 13927
13557: 13949,13137,14627,15583,15665,14600
12867: 13985,13724,12858
14829: 13842,13878
14931: 15726,14300,14484
13039: 15407,14628,14282,13788
13802: 13069,14196,12861,14283,15580,13648
15435: 14189,12898,15211,12872
13437: 14408,15268
13244: 13267,14158,13637,13499,13783
14566: 13767,14363,15713,14715,13234,13740
13477: 13930
12890: 13726
15351: 13551
15498: 14254,15800,14836,13260,15732
14057: 13899,13533,14298,14518,15049
15355: 15344,12882,15474,13276,15283,15085
13523: 14900,12840,15028,14710,14891,12932
14520: 15352,14806,12874,13668,14926,14954
12938: 15299,14826,13295,15282,14400,15477
13754: 12970,14441
13422: 13666,15761,13849,15411
15631: 14236,14197,14731,15702,14154,14341,14291
13487: 13270
13631: 12943,15366,13863,15647,13452
15086: 14051,14432,14628
13400: 13237,13854,14573,13364,14221,13438
13482: 13823,15666
15055: 14370,13970,13165,14633,15358,14313
14747: 13099,15738,14367
13905: 13054,15807,13759,12972,13770,14894
14049: 13285,15765,15258,13524,14530,13709
15545: 13216,13198,15009
13059: 15555,15395,12926,13256,12868,13903
15787: 15592,14812,15518,14706,13026,15337
15396: 13953,15044,15633,13518,13621,14150,13696
13522: 13232,14905,14059,13419,13327,14554
13548: 14801,14357,14842,15717,15069,13737
15625: 13047,14132,14491,12899,13904,15223,15553
13773: 14424,15456,12978,13817,15342,13196
13065: 14724,14509,15345,15535,14023
13131: 14112,15013,14045,15097,13216
15494: 13555,15179,13896,13735,14227
15258: 13285,14049,15765,13293,13355,14283
14222: 13331,13309,14873,14621,14347
13844: 13434,14972,15206,14069,13042,15685
14283: 12861,13802,13285,15258,13293,13648
14080: 
14189: 13525,15435,12898,13789
13383: 13408,15477,13295
14047: 14089,15619,14686,15265
13619: 14175,15563,15144,13210,15425,14022
13745: 14488,14537,15779,15742,14195
15497: 13000,14052,13968,14691,12821,15022
13215: 13762,15445,13425,13098,15655
14980: 14078,14606,14559,15202,15519,13149
14945: 12881,14329,13294,13933,15030,14442
15526: 
15796: 
15488: 15733,15023,14823,12919
14235: 15756,14537,14467,13892,14348
13283: 13022,15501,14422,14163,15388,15620
13518: 15633,14023,14115,14509,13953,15396
14458: 13979,14908,14331,13138
13908: 15179,14202,15486,13607
12822: 15364,14683,13474,14575
15004: 13824,14316,14439,13214,12814,14607
15602: 15327,14297,15334,15208,14196,12861
15646: 14663,15272,14548,13179,12883
14245: 
15003: 14795,13149,15585,13756,13954
12898: 14189,13525,15435,13161
14346: 13545,12870,13033
13168: 13546,15736,14477
14264: 15430,14457,12985,13232,14905,12834
13083: 13695,15780,14954,14580,12874,14558,13272
15780: 13695,13083,13272,15776,13533
14694: 13264,15365,14457,14861,15041,12982
14034: 14318,14378,13287,14401,13640
12950: 15257,15239,13804,13850,14852,15527
15764: 15790,15241,15528,14084,14239,14726
12843: 14700,14649,14632,13826,15671,15542
15006: 13105,14065,15279
15336: 
14412: 13417
14337: 15751,14541,14503,14963,13755
14689: 13233,13674,14836,15732,15663,14340
15058: 
12953: 12850,15637,13501
14719: 13121,13442,15275,13508,13480
15365: 13264,13329,14694,13116,12982,15709
15619: 14047,14089,13864
14846: 13426,13016,15224,15691,15114,15706
13515: 15188
13310: 14550
14984: 13138,14799,14303,14532
14416: 28658,13466,15520,15238,13124,13723
14749: 
15297: 13249,15448
15307: 13808,14466,14121,15672,14032
14840: 13682,14677
13733: 13963,15306,13872,12975,15771,15232
15553: 14383,14417,14223,14491,14132,15625
13625: 15717,13147,14410,14850,14781,13262
12910: 13347,15485
14755: 15089,14072,13768,14803,15140,15478
12915: 15230,15148,14835,13224
14541: 15751,14503,14337,15554,13173,12997
13275: 12921,14465,14325,13703,13675
15223: 12899,15437,13047,15625,13134
14740: 15095,14539,14865
15727: 14156,13582,13423,13606,13090,15811
13416: 12989,13583,15792,13975,14053
15198: 14360,13372,15245,13932,14856
14757: 15792,15145,14397,14999,14053
15305: 14699,14573,14860,13610
14718: 15784,14943,15267,14978,13032,14323
15800: 14898,14836,15527,13492,14254,15498
14249: 14496,15712,15061,14386,13920
15095: 15007,15070,14740
13969: 13055,15529,15525,14454
14533: 15434
14700: 12843,14649,15542,13558,15746,28558
13390: 15164,14177,15125,14329,12842,15669
13763: 13681,13535,14390,15016,13472
15146: 12875,12944,14657
13227: 13626,15182,13550,13260,13110
12816: 12948,15643,13715,14968,15236,13673
13066: 15758,13909,15031,15227,15750,13104
15813: 14561,13645,15392,14948,13469,14994
14388: 13713,15203,14287,13513,13716
14330: 
13687: 14837,13203
15706: 15694,14846,15224,15291,15114
13106: 14154,15487,15587,14184,13910,14197
14300: 14931
13778: 12965,14746,15606,14204,14601
14723: 13322,12916,13939,12917
14756: 12928,13623,13822,14301
14191: 15455,13454,13964,13887,13461,13947
14059: 13232,13522,13327,14480,14805
15610: 15263,13851
13812: 14153
15323: 13064,14557,13175
13600: 13783,13266
14099: 13505,14660,15421
14380: 13288,14261,14962,15573
15224: 13426,14846,15521,12851,15706,14420
14221: 14766,13438,14599,13854,13400,13857
12901: 15513,13351,14083,15679
13259: 
15264: 15470
15697: 12864,13449,15020,12877,13420
13190: 28589,15294,13236,14351
14572: 13753,13740,13217,13638,13171,14732
13492: 14254,15257,13798,15581,15800,15527
14009: 14971,14893,15548,14339,12979,14953
14698: 14045,14031,13301
14111: 13352,15599,14429,13423,14156
15749: 15621,15567,15795,14085
13293: 15258,14857,14376,13355,14283,13648
15641: 
14446: 13821,15136,14927,14026,13628,15409
12970: 13754,14441,14863
13221: 14767,14961,12897,14370,13165,13510
14206: 13317,13825
14165: 
13566: 13467,13188,13679
15195: 12911,13944,15137,13445
15762: 14392
15330: 13662,14295
13825: 14206,14779
14825: 14958,14091,13675,15639
14303: 14331,14581,14984,14233
14922: 28651,13490,15322,15550
14485: 13950,14051,13948,14522
15156: 15048,13302,13287,13962,13640
