957: 985,1032,1005,1060,1017,449
454: 1023,1021,361,360,317
460: 421,984
990: 227,1008,902,355,427,624
409: 422,1046,379,909,1031,979
433: 892,921,396,204,452,842
1018: 686,441,318
128: 1048
339: 458
1057: 881,913,399,848,314,1068
404: 358,773,377,317
811: 644,350,338,314,337,239
437: 1044,399,353,798,928,411
794: 
340: 984,410,341,438,992
1055: 625,435,363,387
367: 1059,1049,79,327,895,886
1053: 977
944: 775,942
381: 402,391,1050,625,1033,335
668: 973,982,969,964,841,846,434
977: 1053,423
846: 434,668,841,803,365
1016: 345,941,456,805,948
1043: 
380: 453,393,721,456,436
827: 326,999,979,981,972
848: 314,359,337,1068,446,1057
981: 344,972,326,827,117,1047
1065: 781
413: 406,1066,362,379,1028,326
412: 436
1031: 909,999,979,409,1063,1037
335: 763,1033,381,625,387
456: 1016,345,941,453,380
387: 805,363,1055,763,335,941
157: 227,832,1026,951,928,411,998
1026: 157,951,998
385: 323,316,1064,401,1066,362
333: 861,375,486,933,50,422
907: 354,360,263,341,1021
162: 581,486,370,392,1035
773: 394,358,404,447
372: 440,378,405,721,436
434: 462,846,668,347,365,366
334: 962,1029,426
451: 364,416,365,366,410
1008: 227,832,990,914,427,565
356: 857,1012,1004,874,440,405
365: 416,803,846,434,366,451
842: 1011,1000,892,433,921,877,373
1022: 348,398,1029,204,921,1011
608: 444,1035,318,428,88
625: 315,1055,381,391,335
712: 1001,1003
176: 1056,585,951,414,998,512
383: 455,1019,893,916,394
921: 433,204,1022,1011,842
348: 1022,398,426,332,1029,938
346: 408,445,359,337,320,338
431: 994,458,429,370
445: 346,408,320
370: 486,162,431,994,375
402: 381,352,1050,88,424
185: 730,331
1000: 1011,774,842,388,373,1058
391: 381,352,625
1049: 935,1059,367,886,353,798
398: 1022,348,938,804,1011,774
422: 50,1046,409,333,861,614,909
797: 984,341,1023,1021,421
486: 581,933,370,162,375,333
1046: 50,422,409,342,406,379
1036: 966
419: 948
436: 412,721,380,372
414: 951,928,935,316,176,1056
885: 803,324,443,461
942: 1062,944
935: 1059,1049,316,798,414
861: 333,1060,614,933,422,985
202: 
378: 372,319,461
204: 962,1029,1022,452,433,921
205: 886,388,353,804,774
1061: 466
1038: 975
1027: 1004,1063,1060,614,961,1017,874
353: 205,886,388,1049,437,1044,798
881: 914,913,1057,411,399,832
358: 394,773,404,330,400,377
851: 
403: 624,395,355,321,300,439
938: 1054,804,329,348,398,332
988: 929,322,54,457,368,927
407: 448,325,425
416: 803,365,443,451,364
927: 392,351,988,368,994
695: 585,512,1047
799: 1045
444: 608,1035,318,351
338: 644,811,346,337,336,320
375: 429,486,370,50,333
923: 992
373: 1058,446,1000,842,877,349
418: 417,895,374,450,448,1051
227: 157,1008,832,990,902,998
442: 368,1052,458
447: 455,773
585: 176,1056,695,1028,117,512,1047
972: 981,344,390,827,999,969,964
914: 881,913,1008,832,499,565
730: 185
804: 1054,938,79,398,774,205,886,860
423: 291,974,977
941: 1016,456,763,805,387,453
462: 434,430,347,366,263
1066: 413,362,385,1064,1028
239: 916,499,314,913,350,811
430: 300,439,347,462,354
369: 415,420,425,401
394: 358,773,893,330,455,383
928: 798,951,414,437,411,157
1062: 942,361
1004: 1063,1027,1037,874,356,1012
497: 1025
452: 204,433
998: 902,512,951,176,227,157,1026
376: 377,395,300,354,360
1067: 328,336,644,331
975: 1038,618
459: 313
439: 300,430,347,390,321,403
721: 911,380,393,372,405,436
961: 1060,1027,1017
763: 384,1033,335,387,453,941
1047: 905,512,695,585,117,981,344
390: 344,972,321,964,439,347
1025: 1001,497
644: 350,811,338,336,328,1067
964: 969,668,972,390,347
962: 334,1029,204
263: 366,410,341,462,907
817: 
1017: 911,874,449,1060,961,957,1027
342: 50,1046,415,420,429,406
499: 893,916,239,914,913,565
428: 313,608,318,88,352
1042: 982,999,1037,1012
448: 407,450,417,418,425
581: 486,933,162,1035,1020
781: 971,1065
466: 1061
374: 386,329,1051,418
924: 
352: 402,391,313,428,88
1024: 1058,446,1044,399,1068
384: 763,1033,1032,449,453,393
415: 369,420,406,362,342
392: 927,351,994,162
386: 329,374,62
853: 457
1035: 444,608,581,162,120
351: 392,927,397,444
565: 427,330,914,1008,893,499
1052: 322,442
438: 364,410,340
832: 227,157,1008,914,881,411
450: 448,325,418
401: 425,389,369,385,362
291: 974,423
399: 437,1044,1024,1068,881,1057,411
1012: 857,356,1004,1037,982,1042
857: 324,841,356,1012,982,440
512: 902,998,905,1047,176,695,585
337: 848,314,359,346,811,338
1033: 763,384,335,381,1050,1032
905: 902,512,355,1047,344,321
455: 383,394,447
300: 439,430,395,403,376,354
892: 433,842,877
774: 1011,1000,398,804,205,388
427: 330,565,1008,990,624,400
971: 781
1048: 128
306: 
377: 376,395,400,358,404
777: 
1023: 1021,454,361,797,974,421
397: 441,351
1020: 424,581,933,985,1005
441: 397,1018,318
313: 428,459,352
314: 848,337,913,1057,811,239
315: 625
316: 385,323,1064,935,1059,414,1056
317: 404,454
318: 444,608,441,1018,428
319: 443,461,378
320: 336,346,445,338
321: 344,390,905,355,403,439
322: 929,988,54,1052,368
323: 385,316,327,389,1059
324: 841,857,440,803,885,461
325: 407,450
326: 1028,827,117,413,379,979,981
327: 417,895,389,1059,367,323
328: 382,1067,644,350,1019
329: 386,374,332,1054,938
330: 427,565,893,400,394,358
331: 185,1067
332: 348,426,432,329,938
1068: 848,446,1024,399,1057
