795: 927,351,918,71,54,700
826: 98,154,626,117,873,901
396: 452,371
919: 749,790,650,817,596
913: 399,437,848,811,350,239
912: 311
917: 827,904,771,409,50,422,909
759: 176,627,856,705,789,231,512
868: 793
766: 293,291,923,460,340
618: 931
596: 919,790
408: 320,896,343,749,730
888: 645,540,721,763,910,356
805: 345,869,199,745,625,906
605: 359,896,343,349,357,446
840: 695,512,902,250,905,867
487: 614,900,861,909,911,874
411: 399,437,388,353,928,832
19: 418,374,62,558,860,895
860: 367,895,19,79,558,65,64
21: 870,414,367,64,98,626
875: 91,878
23: 409,50,326,413,379,375
461: 319,202,436,412
910: 763,882,120,721,920,888
856: 176,759,705,873
457: 318,441,397
417: 418,448,389,374
877: 373,169,446,892,204,842
426: 332,685,433,329,851,864
880: 392,368,927
449: 393,384,681,405,372,436
686: 897,444,402,459,424,428
389: 707,418,417,327,415
366: 347,462
685: 332,426,433,348,398,858
371: 349,864,452,396,769
909: 422,861,917,904,900,487
558: 79,348,398,62,19,860
929: 368,853,54,322,852,441
771: 917,409
828: 336,876
906: 763,882,106,89,745,805,199
393: 449,384,681,869,453
698: 614,900,627,930,695,898
793: 799,868
410: 462,341,438
916: 239,773,399,891,383,499
902: 840,512,227,231,905,624
50: 409,23,333,375,917,422
841: 614,874,857,898,862,846
52: 333,375,370,700,71,587
679: 832,881,819,928,802,883
54: 368,853,929,795,927,351
492: 798,886,65,804,546,205
627: 176,759,930,698,695,512
869: 345,805,199,453,393,384
58: 315,491,381,335,91,391
406: 413,379,362,420,342
803: 324,846,925,885,365,416
368: 929,54,429,852,880,927
62: 374,325,19,348,558
790: 919,749,730,596,346
64: 886,65,860,367,21,98
65: 492,886,64,79,860,546
66: 827,870,409,626,117
867: 344,840,250,668,905
775: 672
400: 404,358,394,330,427,395
435: 419,625,315,491,345
71: 795,918,700,52,142,587
814: 624,355,737,732,600,300,907
895: 860,367,418,19,327,316
446: 373,877,349,892,605,359
645: 888,540,405,763,199,384
421: 293,460,423
792: 423,361,293
78: 921,804,204,774,842
79: 398,558,860,546,65
891: 832,881,399,916,499
626: 98,826,117,870,21,66
432: 851,334
425: 778,448,707
893: 383,499,914,330,565,394
864: 851,452,426,433,371,769
886: 798,492,65,64,98,154
546: 921,804,79,398,492,65
88: 89,428,608,162,920,882
89: 424,428,88,745,906,882,106
395: 427,403,400
91: 875,391,878,932,58,381
600: 732,814,300
458: 420,369,339,429,342
798: 492,886,154,675,205,884
911: 809,120,721,861,487,179,874
915: 712,865
420: 458,369,407,406,362
98: 154,626,826,21,886,64
429: 431,852,458,368,392
863: 924,502,442
405: 645,540,449,384,440,372
382: 447,259,922,455,773,328
491: 58,315,335,625,387,435
874: 179,857,911,614,487,841
440: 364,885,356,540,405,324
106: 906,89,745
624: 814,905,355,227,902,737
388: 774,842,353,169,411,437
737: 565,732,787,227,814,624
614: 900,698,487,841,874,898
453: 456,345,869,393
920: 120,581,162,88,882,910
424: 89,428,686,402,745,387
930: 176,627,585,904,900,698
681: 449,393,380,436,319
379: 413,406,370,342,23,375
117: 626,826,66,827,873,585
865: 915
898: 862,250,614,698,841,695
120: 809,721,920,581,911,910
443: 202,378,412
454: 361,309,376
460: 438,340,766,421
769: 892,768,864,433,371,349
409: 50,23,326,66,827,917,771
433: 685,426,864,769,768,858
700: 370,392,795,927,71,52
128: 
918: 795,351,71,444,608,142
809: 120,581,911,486,861
404: 400,358,377,394,259,922
811: 848,314,913,338,350
437: 399,411,913,169,388,848
794: 456
901: 157,705,873,154,826,884
819: 675,928,884,157,679,802
367: 860,895,21,414,316,64
862: 898,250,668,841,846,925
540: 645,888,405,356,440
381: 58,315,91,932,363
668: 862,250,925,344,867,390
142: 608,162,587,918,71
846: 324,803,925,841,857,862
896: 605,359,343,408,337,730
802: 789,847,883,819,157,679
380: 456,681,319
827: 66,917,904,409,117,585
848: 314,811,373,169,437,913
899: 781,926
705: 157,873,901,176,759,856,789
413: 406,379,362,385,23,326
412: 202,461,443
688: 799,777
154: 98,826,798,886,884,901
456: 419,453,794,380
387: 745,625,402,335,424,491
157: 705,901,819,884,789,802
931: 618
385: 414,316,323,413,326
925: 803,846,862,668,390,365
907: 354,797,801,814,355,300,403
162: 608,142,587,88,920,581
773: 239,916,455,383,382,259
372: 436,378,405,449,364
434: 451
494: 320
451: 364,885,416,434
884: 675,819,798,154,157,901
169: 373,877,388,842,848,437
365: 430,347,416,803,925,390
842: 774,388,204,78,877,169
672: 775
608: 142,162,918,444,428,88
625: 745,387,491,345,805,435
712: 915
176: 759,627,856,585,930,705,873
383: 893,499,916,773,259,394
921: 804,78,546,398,858
179: 874,857,356,721,911
926: 899
431: 429,852,442,339
445: 357,343
370: 392,700,342,379,52,375
402: 352,459,335,686,424,387
185: 336
707: 389,778,425,448
391: 91,352,335,58
922: 447,382,259,404,377,845
398: 79,348,558,685,858,921,546
422: 486,861,909,50,333,917
797: 907,354,801,276,321,263
486: 422,861,333,587,809,581
883: 847,802,679,881,914,787
858: 768,685,433,398,921
419: 435,456
436: 202,372,378,449,681,461
414: 870,21,385,316,367,326
885: 364,451,440,324,803,416
199: 869,805,763,906,645,384
801: 907,797,355,321
861: 486,422,909,809,911,487
202: 436,378,461,443,412
378: 202,372,436,364,443
204: 892,768,78,877,842
205: 675,804,798,492,774,353
847: 789,227,802,883,231,787
845: 447,922,377
900: 614,698,487,904,909,930
711: 682
881: 832,679,891,883,499,914,747
876: 337,908,828,346,336,338
851: 864,452,432,426
403: 427,300,395,907,354,376
747: 499,914,881
829: 
407: 401,420,415,362
416: 365,347,803,451,885
927: 795,368,54,880,392,700
695: 840,512,627,698,898,250
799: 793,777,688
444: 897,686,351,918,608,428
897: 686,444,397,318,351,459
375: 333,52,379,370,50,23
923: 766,291,276,728,263,340
373: 877,169,446,359,848,314
418: 417,19,327,389,374,895
227: 847,231,902,737,787,624
442: 322,863,431,852
447: 382,922,845
585: 176,930,117,827,904,873
231: 789,847,227,759,512,902
914: 893,499,747,881,883,565,787
730: 337,408,896,749,790
804: 921,78,546,492,774,205
423: 792,293,421
682: 466,711
462: 341,410,430,347,366
778: 425,707
239: 916,773,399,913,350,455
430: 365,347,390,439,462,341
369: 420,458,339
394: 404,400,893,383,330,259
928: 675,819,353,411,832,679
745: 625,387,424,89,906,106,805
502: 863
497: 
452: 851,864,396,371
587: 142,162,71,333,52,486,581
376: 309,454,403,354
250: 898,862,668,695,840,867
768: 892,769,204,858,433
459: 352,402,318,313,897,686
439: 344,321,390,430,728,263,341
721: 120,911,910,179,356,888
873: 705,901,826,117,176,856,585
763: 906,882,910,199,645,888
728: 263,439,341,923,340
390: 344,439,668,925,430,365
259: 382,922,773,383,404,394
644: 338,350,455,331,336,328
650: 919
749: 919,790,320,408,730
263: 728,321,439,797,276,923
817: 919
789: 847,802,231,157,705,759
882: 763,906,910,89,88,920
499: 893,383,914,747,881,891,916
428: 424,89,88,686,444,608
878: 932,91,875
448: 425,707,417
581: 809,120,920,162,587,486
781: 899
466: 682
374: 62,450,418,417,19
924: 863
276: 354,797,263,309,291,923
787: 565,737,847,227,883,914
384: 449,393,869,199,645,405
415: 323,389,407,401,327
392: 370,880,700,342,429,927
386: 329,325,332
853: 929,54,441,397
908: 337,876
904: 827,917,909,585,930,900
565: 737,732,787,893,914,330
870: 21,414,326,626,66
438: 460,340,410
832: 679,881,891,928,399,411
450: 374,325
401: 407,415
291: 293,766,923,276,361,309
399: 411,437,913,832,891,239,916
293: 766,291,423,792,421
857: 179,874,356,841,324,846
512: 695,840,902,759,627,231
732: 565,737,600,330,814,427,300
675: 819,928,205,884,798,353
905: 624,355,840,902,344,867
455: 644,350,239,773,328,382
300: 427,403,732,600,814,907
892: 769,768,204,349,877,446
774: 388,842,353,804,78,205
427: 300,403,395,330,732,400
304: 
852: 429,431,442,322,368,929
306: 
377: 404,358,922,845
777: 799,688
309: 361,376,454,354,276,291
397: 897,853,457,318,351
311: 912
441: 457,322,853,929
313: 318,352,459
314: 848,811,359,373,337
315: 58,491,381,363,435
316: 414,385,327,323,367,895
317: 358,360
318: 457,313,897,397,459
319: 461,681,380
320: 494,408,749
321: 344,439,355,797,801,263
322: 442,852,929,441
323: 415,327,362,385,316
324: 803,846,857,356,885,440
325: 62,450,386,332,348
326: 409,23,413,870,414,385
327: 418,389,415,323,895,316
328: 644,455,331,382
329: 386,332,426
330: 893,565,732,400,394,427
331: 644,336,328
332: 685,426,386,329,325,348
333: 52,375,50,587,486,422
334: 432
335: 352,402,391,387,58,491
336: 185,828,876,644,338,331
337: 876,908,730,359,896,314
338: 644,350,876,811,336
339: 458,369,431
340: 438,460,728,766,923
341: 462,410,439,430,728
342: 370,392,458,406,379
343: 605,896,357,408,445
344: 321,867,390,439,668,905,355
345: 869,805,625,435,453
346: 790,876
347: 430,365,416,462,366
348: 398,558,325,62,332,685
349: 371,357,892,769,605,446
350: 644,338,455,811,913,239
351: 795,918,54,897,444,397
352: 402,459,335,313,391
353: 774,388,675,928,205,411
354: 907,797,276,403,309,376
355: 814,905,624,344,321,907,801
356: 179,857,721,888,540,324,440
357: 349,445,605,343
358: 404,400,377,317
359: 605,896,373,446,337,314
360: 317
361: 309,454,291,792
362: 413,406,407,420,323
363: 315,381
364: 451,885,440,372,378
932: 878,91,381
