957: 1182,1086
1241: 454,423,430,1173
396: 371,433,446
343: 1068,1246
913: 811,331,1202
377: 344,326,376,328
1230: 1186,1112,1088,1175
360: 317,362,972,415,361
1196: 88,1243
357: 445,346,1068,338
1113: 1148
324: 434,1201,1251,1213,443
408: 446,437,1244,1068,1246
1037: 999,1249,1096,347,319
300: 460,423,354
315: 333,1086
329: 1110,367,1181,332
323: 1135,798,316,385,1134,414
411: 998,399,1253,1168,321,1115
313: 457,325,351,444,386
1148: 1113
441: 392,368,322,428,369,401
1201: 434,324,1251,366,340,1158
1124: 1197
461: 440,393,372,436,412
1251: 1201,324,1158,365
1060: 1099,435
457: 313,386,413,397
417: 353,327,450,389,407
877: 1180,1244,1246
426: 1106,205,804
1073: 1100,1160,1152
449: 431,381,424
1175: 1210,459,1230
389: 1136,1146,353,417,371,448
366: 354,438,434,1201,340
336: 320,1090,338,314
371: 1177,396,433,1136,389,448
1215: 1176,1207,1248
1088: 1112,1230
332: 352,351,329,1181,325
362: 827,401,972,420,415,360
1208: 1198,1248
1179: 334,1000,1106,388,1162,1189
393: 1217,1099,372,436,461
1106: 426,334,1179,1189,367
1186: 1112,1230
410: 462,1173,999,354,434
1244: 408,877
318: 
50: 375,422,1242,342,1209,1220
841: 1093,1222
1094: 
314: 1202,1057,336,1090
1220: 1209,405,50,384,1099
999: 1037,1249,1213,347,462,410,434
1176: 1215,1207
341: 421
1242: 429,1233,375,50,342
406: 342,420,415,1209,1046,379
803: 
368: 392,441,424,429,1233,401
1210: 1175,459
1145: 
1074: 1163,1154,348,1000,1162,1231
349: 1136,1146,373,398,452
354: 366,438,1173,410,300
1181: 418,374,325,1110,329,332
1252: 1086,1214
400: 928,427,355,350,330
435: 335,384,387,1217,1099,1060
345: 440,319,419,380,378
1115: 403,439,321,411,998
1193: 1022,1164
446: 408,437,1177,396,798
347: 1096,409,1077,462,999,1037
421: 447,341,972
1231: 388,1162,1154,1074,353,327
1152: 334,1000,1160,1073,1100
1134: 444,386,385,323,414,1149
321: 1168,413,1066,411,1115,439,981
1225: 1140,1247,1142
432: 1234,1203,352
425: 444,450,374,407,385
1202: 314,1057,913,331
328: 455,404,344,377,395
326: 981,344,377,442,458
361: 1187,1077,317,360,430
88: 1196
350: 905,355,400,383,358
395: 905,403,328,404
359: 1135,414,445,346,399
363: 456,1102
458: 442,391,322,326,339
798: 1135,323,1177,316,446,437
1224: 
905: 355,395,350,404,358
420: 342,406,415,429,362,401
1051: 804,1227,1234
429: 1242,1233,368,401,342,420
1217: 393,435,387,1102,436
405: 1209,1046,1220,1099,372,356
382: 1250,1123,383
1140: 1225,1247,1235,1164,398
1099: 393,1060,372,384,435,405,1220
440: 345,461,372,356,1096,319
364: 380,378,443,416
1180: 877,1246
388: 1162,1231,1179,1189,1110,327,418
1219: 1228
1249: 999,1037,1213,319,378,443
453: 422,384,333
344: 981,377,326,439,328
424: 449,431,370,392,368,1233
974: 
355: 905,350,998,403,928,400
379: 1187,1077,406,415,1046,409
1187: 379,1077,361
865: 1206
1167: 1160,205,334
330: 1123,1090,427,400,1057
443: 378,364,1249,1213,324,416
454: 1241,317
460: 300
1197: 1124
409: 356,1096,347,1046,379,1077
433: 371,396,452,1136,842
319: 1096,345,440,1037,1249,378
128: 1239
339: 390,376,369,458,322
1057: 314,1202,1090,499,1123,330
404: 328,905,395,358,394
811: 913,1236,331
437: 446,408,1135,798,1068,346
317: 360,972,361,454
340: 451,366,438,1201,1158
427: 928,400,337,320,1090,330
367: 1189,1110,1106,1227,329
1053: 
1245: 1198
381: 449,431,333,375
1135: 359,798,323,437,414,346
1214: 1182,1252,1086
1102: 456,436,387,1217,363
1120: 1243,1232,1112
1250: 382,1236,331,1169
380: 378,364,345,419
827: 362,401,972,390,369
1236: 811,331,1250,1223,1155,1169
981: 344,326,1066,321,442,439
1162: 388,1231,1000,1179,1074
413: 1168,1066,397,321,386,457
412: 419,456,436,461
1149: 414,1134,386,1168
335: 435,387
456: 1102,436,363,412
387: 435,335,1217,1102
320: 336,1090,338,337,427
1233: 429,1242,431,424,368
385: 316,407,425,444,1134,323
333: 315,381,375,422,453
1243: 1120,608,1196
1213: 999,1249,443,434,324
1090: 320,336,427,314,1057,330
372: 393,1099,405,356,461,440
434: 1201,324,410,999,1213,366
334: 1152,1179,1167,1106
451: 340,1222,1158
399: 411,1237,1253,359,414
356: 1096,409,1046,405,372,440
365: 1222,1158,1251
842: 921,433
1022: 1164,398,452,1193,921
608: 1243
1223: 1236,1169
1110: 1189,367,388,329,418,1181
1164: 1022,398,1235,1140,1193
383: 1123,350,382
921: 842,1022,452
348: 1100,1142,1163,1074
346: 357,445,437,359,1135,1068
431: 449,381,424,1233,375
445: 357,346,359,1237,337
370: 402,459,424,392
402: 370,459,428
337: 1237,445,320,928,427
1000: 1152,1179,1100,1074,1162
391: 442,458
1154: 1163,1074,373,1231,1146,353
398: 1022,1164,452,1140,1247,349
422: 375,50,384,453,333
1096: 356,409,347,319,440,1037
1235: 1140,1164
1046: 1209,405,406,379,356,409
397: 413,1066,457
419: 412,345,380
436: 456,1102,1217,393,461,412
414: 1149,1134,359,1135,323,399
1077: 1187,379,361,409,347,462,430
1086: 1252,957,1214,315
1232: 1112,1120
1221: 205,1206
1112: 1232,1088,1186,1120,1230
378: 380,364,443,319,345,1249
1079: 1203,1228
205: 1221,1167,426
1227: 1051,804,1234,367
1038: 
1158: 1222,365,1201,1251,340,451
353: 327,417,1154,1231,1146,389
1198: 1208,1248,1245
358: 905,350,404
327: 353,417,450,388,1231,418
403: 1115,439,998,355,395
331: 811,913,1236,1202,1250
1163: 1154,1074,373,348,1142
407: 316,448,385,417,450,425
416: 364,443
1247: 1140,1225,1142,373,398
1068: 343,1246,408,437,357,346
1246: 343,1068,408,1180,877
444: 425,1134,386,385,313
338: 320,336,357
375: 422,50,431,381,333,1242
1100: 1073,348,1152,1000
373: 1163,1154,1247,349,1146
418: 1181,374,388,1110,327,450
1234: 1051,1227,432,1203
442: 391,458,1066,981,326
447: 421,376,455
322: 458,441,339,369
972: 827,362,390,421,317,360
316: 448,407,385,1177,798,323
1248: 1198,1208,1215
804: 1051,1227,426
423: 1241,300
941: 
462: 430,1173,410,1077,347,999
1066: 413,397,321,442,981
1211: 1190
430: 462,1173,1077,361,1241
369: 339,390,322,441,827
394: 404
928: 427,400,337,998,1253,355
1093: 841
1168: 413,321,1149,411
1136: 349,1146,389,452,371,433
452: 1022,398,1136,349,921,433
998: 411,1253,1115,403,928,355
376: 339,390,377,447
1146: 1136,349,389,1154,373,353
1169: 1236,1250,1223
459: 1175,1210,370,402
439: 1115,403,321,981,344
1199: 
455: 328,447
1160: 1167,1073,1152
1142: 1225,1247,348,1163
390: 339,376,369,827,972
1237: 337,399,1253,445
1147: 
1209: 1046,405,1220,50,342,406
1177: 371,316,448,446,798
1228: 1219,1079
1189: 1110,367,1179,1106,388
325: 1181,374,332,351,313
342: 406,420,429,1242,50,1209
499: 1123,1057
428: 402,392,441
1239: 128,1190
448: 316,407,389,371,1177
1222: 1158,365,451,841
1173: 462,430,410,1241,354
1206: 865,1221
374: 418,1181,325,450,425
924: 
352: 332,351,432
1203: 1079,1234,432
384: 422,453,435,1220,1099
415: 406,420,362,360,379
392: 441,368,370,424,428
386: 444,1134,457,313,1149,413
1155: 1236
1207: 1176,1215
351: 332,352,325,313
1182: 957,1214
1190: 1239,1211
438: 354,366,340
1123: 499,383,330,1057,382
450: 327,417,418,374,407,425
401: 827,362,441,368,429,420
1253: 411,1237,998,399,928
