957: 1032,1005,961,985,449,1017
391: 313,459,352,381
1049: 935,367,886,798,1059
398: 1011,1022,348,938,804,774
422: 50,409,1046,333,861,614,909
797: 1023,1021,341,984,974,421
486: 581,933,333,370,162,375
1046: 50,422,409,342,406,379
1036: 966,778
419: 948,794,345
436: 378,721,380,372
414: 385,316,1056,935,951,585,626
885: 416,803,324,461
942: 361,944
935: 1049,798,1059,414,316,154,951
861: 961,985,614,933,333,422
202: 
378: 436,372,319,412
204: 433,452,962,1029,921,1022
205: 804,774,860,388,886,353
847: 157,227,998
1038: 932,315,975
1027: 1004,874,1037,961,614,1017
353: 437,205,388,886,798,928
881: 399,913,914,832,499
358: 394,330,400,377
851: 334
403: 624,355,439,737,395,300
938: 1051,329,1054,348,332,398,804
988: 929,54,397,457,368,927
407: 448,339,425
416: 803,885,364,365,451
927: 392,994,351,988,397,368
695: 176,585,981,117,512,1047
799: 1045
444: 608,318,1018,351
897: 686
375: 429,486,333,370,50
923: 992
373: 877,446,1024,842,1000,1058
418: 1051,79,329,450,374,895
227: 847,1008,157,902,998,990
442: 431,368,458,929,1052
447: 382,455,773
585: 176,951,626,695,414,1056,117,1028
972: 344,964,981,827,999,969
914: 1008,832,881,893,499,565
730: 320,336,950,185
804: 205,774,860,938,1054,398
423: 291,977
941: 763,805,745,387,453,1016
462: 410,263,366,434,430
778: 966,1036
239: 916,499,314,913,350,811
430: 907,300,439,347,462,263
369: 415,420,339,458,425
394: 358,773,383,330,455
928: 1026,411,798,437,353
745: 805,387,941
1004: 874,1027,1037,1012,857,356
497: 1025
452: 204,433,962
998: 902,512,1026,176,705,847,157,227
376: 395,377,354,317,360
993: 408,346,349,359,337
975: 1038,618
459: 313,391
439: 321,347,390,737,403,300,430
721: 911,405,393,380,372,436
961: 861,985,614,957,1027,1017
763: 941,1033,384,335,387
1030: 
390: 321,439,347,344,964,668
1025: 1001,996,497
644: 350,811,338,328,331
964: 344,972,973,969,390,668
962: 334,1029,204,452
263: 462,410,907,430,1021,341
817: 960,950
1017: 967,911,449,961,957,874,1027
342: 415,420,406,50,1046
499: 893,916,239,881,913,914
428: 313,608,88,352
1042: 999,1031,1012,982,969
448: 407,325,417,389,425
581: 486,933,1035,162,1020,120
781: 971
466: 
374: 450,418
924: 
352: 402,381,391,428,88
1024: 373,446,1058,848,1057
384: 763,1033,1032,449,453,393
415: 369,420,401,342,406,362
392: 927,994,1035,351,162
386: 62,329
853: 457
1035: 392,162,608,581,120
351: 392,927,397,318,444
565: 427,330,914,1008,893
1052: 929,322,442
438: 451,410,366,340
832: 914,1008,157,411,881
450: 325,374,418,417,895
401: 323,389,425,415,362
291: 977,974,423,421
399: 881,1057,437,411
1012: 1004,1037,1042,1031,982,857
857: 324,841,356,1004,1012,982
512: 902,998,905,176,695,1047
1039: 427,1008,990
1033: 763,980,384,402,1050,1032
905: 902,512,1047,344,355,321
455: 1019,383,394,773,447
300: 907,430,354,403,439
892: 433,921,842,371,877
774: 205,804,388,1011,1000,398
427: 330,565,1039,624,990,400
971: 781
852: 322
306: 
377: 395,376,400,358,404
777: 
1023: 1021,360,797,454,974
397: 457,441,988,927,351
1020: 120,424,581,933,985,1005
441: 397,318
313: 391,428,686,459
314: 848,359,337,913,811,239
315: 435,932,1038
316: 385,414,327,323,935,1059
317: 454,376
318: 1018,441,351,444
319: 443,378,412
320: 338,336,346,730,445
321: 439,390,905,344,355
322: 929,54,1052,852
323: 401,389,327,385,316,362
324: 841,857,356,440,803,885
325: 450,448
326: 827,117,1028,413,379,979
327: 323,367,1059,316
328: 331,382,644,350,1019
329: 1051,938,418,386,332
330: 427,565,893,383,394,358
331: 328,336,644
332: 348,426,432,938,329
333: 486,933,375,50,422,861
334: 962,1029,851,426
335: 402,381,625,763,387
336: 338,320,730,331
337: 314,359,993,346,338,811
338: 320,336,346,337,644,811
339: 407,458,369
340: 341,984,410,438,992
1047: 344,695,981,905,512
1048: 128
1055: 805,387,625,435,363
1056: 385,414,413,585,626,1028
1057: 399,913,1024,848
1058: 1044,373,1024
1059: 935,367,1049,327,316
