795: 700,54,444,608,71,69
688: 799,777
154: 813,798,80,675,743,170
456: 681,461,693,453,435,319
844: 58,491,363
157: 847,791,802,759,731
564: 695,250,512,231,840,867,807
159: 834,861,827
160: 120,763,809,721,179
770: 199,645,106,763,162
162: 120,763,142,88,106,770
773: 722,383,222,239,544,259
467: 698,627,854
434: 416,347
494: 
451: 324,440,405,365,416,364
854: 695,698,467
169: 762,204,149,842,848
170: 819,743,802,154,675
842: 774,149,388,169,848,437
672: 775,708,674
608: 71,795,444,88,428
625: 815,345,805,745,820,616
712: 865
176: 216,698,487,585,834,627
791: 787,847,210,157,819,802
674: 672,708,871
179: 721,857,160,763,645,655
180: 815,805,199,218,384,869
431: 368,322,339,429
445: 711,371
834: 809,691,159,861,827,585,176,487
669: 731,627
185: 346,828,336,331
707: 327,778,418,525,316,19
822: 837,394,383,242,499,583
559: 695,250,698,614,841,862,198
830: 747,679,808,222,832,722
422: 713,780,37,52,333,825,542
797: 300,796,263,276,309
486: 825,542,587,691,861,581
807: 867,564
858: 833,696,79,398,748,685
419: 363,794
436: 751,202,538,461,412
414: 367,870,326,409,2
198: 862,841,559
199: 770,645,805,180,218
801: 840,355,814,647,263
861: 691,159,834,764,542,486,827
202: 751,436,538,449,372,443
542: 825,486,764,422,861
204: 762,169,768,677,785,149
205: 675,353,78,798,804,774
847: 787,791,157,731,789,227
845: 382,447,837,259,358,377
796: 300,797,732,354,309,376
711: 445,682,343
210: 787,791
780: 713,422
851: 452,334,433,866,855,864
514: 852,322
747: 830,808,787,722,565
829: 502,863
216: 176,698,487
416: 365,430,434,451,364
218: 655,540,199,645,180,384
695: 559,250,854,564,698,512
799: 793,777,688
444: 686,351,795,54,608,428
222: 830,832,411,239,722,773
772: 826,813,626,66,98,80
866: 748,685,855,851,864,836
762: 204,169,373,677,446
418: 417,448,707,778,61,525
227: 565,737,787,847,789,624
442: 863,339,322
447: 382,845,328,377
585: 827,117,834,627,856,176
231: 789,512,564,814,624,840
743: 802,170,873,813,154,705
730: 446,359,605,357,343
804: 798,492,546,95,78,205
423: 421,438
682: 466,711
462: 340,341,366,460
778: 707,389,401,699,448,418
239: 544,350,399,411,222,773
430: 365,416,439,390,347
544: 239,350,773,455,382,259
242: 722,383,565,499,822
833: 858,696,748,483,95
745: 89,106,616,625,805
502: 744,829,863
497: 
452: 334,851,396,371,349,864
587: 142,71,69,825,486,581
662: 860,65,558,696,79,546
250: 559,695,564,862,668,867
768: 836,769,483,677,785,204
459: 402,352,318,43,686
439: 344,390,430,341,366
721: 841,857,179,809,160,487,614
873: 826,813,117,743,705
763: 160,120,162,770,645,179
728: 647,263,276,321,340,766
855: 685,866,426,851,433
259: 837,544,383,773,382,845
644: 336,331,350,399,455
650: 817,596,320
749: 408,359,596,320,657
263: 647,728,276,801,797
817: 650,596,790,346
789: 543,731,512,231,847,227,624
849: 95,546
499: 737,242,822,275,583
428: 88,89,424,43,444,608
693: 681,461,456
448: 417,418,401,778
581: 120,486,142,587,809,691
781: 638
466: 682
474: 128,850
275: 732,583,499,737,600,300
276: 263,728,797,309,291,766
787: 847,791,210,747,808,565,227
756: 713,764,50,66,771
415: 385,327,389
871: 306,708,674
825: 542,486,52,422,69,587
853: 368,852,25,54,351
850: 380,474,412
808: 747,830,679,819,787
565: 227,737,747,787,242
870: 367,414,2,859,21
438: 410,460,293,423,304
832: 437,411,388,830,679,222
450: 417
785: 95,78,768,483,204,149
291: 293,792,766,276,361,309
647: 263,728,321,355,801
293: 792,291,766,460,438
857: 841,721,179,655,356,846
512: 543,731,789,231,695,564
732: 275,583,330,300,796,354
675: 205,353,798,154,170
538: 202,436,393,681,449
455: 382,644,544,350,328
300: 726,797,796,600,275,732
820: 616,387,58,491,625,345
774: 149,131,842,388,78,205,353
427: 354,403,330,404,660,395
304: 310,410,438
852: 514,853,322,441,397,351
306: 871
837: 394,259,822,358,383,845
777: 799,688
309: 361,376,797,796,276,291
310: 304,311
311: 310
441: 397,318,457,852,322
313: 318,352
314: 338,811,848,373,337
315: 435,794,491,363,345
316: 806,19,707,327,385,367
317: 360
318: 441,397,457,313,459
319: 380,794,461,456
320: 650,596,749,408
321: 647,728,355,344,341
322: 514,852,431,442,441
323: 420,406,413,326
324: 440,451,356,803,846,365
325: 374,386,417
326: 414,323,385,413,409
327: 707,389,415,385,316
328: 455,447
329: 432,386,332,59,426,433
330: 732,583,394,404,427,354
331: 644,336,185
332: 348,426,374,386,329
333: 370,52,375,23,37,422
334: 452,851,433,432,396
335: 402,352,391,91,387,58
336: 644,331,828,338,185
337: 790,828,657,373,338,314
338: 314,811,337,828,336
339: 442,863,429,431
340: 341,462,728,766,460
341: 340,462,439,321,366
342: 392,368,370,375,25
343: 408,711,357,730
344: 439,390,668,355,867,321
345: 815,625,820,491,315,435
346: 185,817,790,828
347: 366,430,434
348: 332,426,374,398,61
349: 605,357,864,452,769
350: 239,544,399,644,455
351: 686,444,853,852,397,54
352: 402,459,335,313,391
353: 675,205,774,388,679
354: 427,403,732,330,796,376
355: 840,867,801,344,647,321
356: 655,540,857,846,324,440
357: 605,349,371,343,730
358: 837,394,845,377,404
359: 446,730,749,373,657
360: 454,317,403,361,376
361: 309,376,792,291,360,454
362: 389
363: 381,844,315,419
364: 378,451,405,372,416
365: 416,430,803,324,451,390
366: 347,439,341,462
367: 414,870,385,316,806,859
368: 853,431,429,342,25
369: 458
370: 52,333,375,342,25,700
371: 445,452,357
372: 405,449,202,378,364,443
373: 762,446,359,337,314
374: 325,417,348,332,61
375: 370,333,379,342,392,23
376: 361,309,796,354,403,360
377: 447,845,358
378: 364,372
379: 406,413,392,458,23,22,375
380: 850,319
381: 363,91
382: 455,447,845,544,259
383: 722,773,242,837,259,822
384: 393,869,180,218,540,767
385: 415,327,316,367,326
386: 325,329,332
387: 820,616,402,335,424,58
388: 774,842,353,832,437,679
389: 327,778,401,699,362,415
390: 344,439,803,668,365,430
391: 352,335
392: 429,342,458,379,375
393: 384,872,681,449,767,538
394: 837,822,358,583,330,404
395: 427,403,660
396: 452,334
397: 441,318,852,686,351
398: 61,62,348,685,858,79
399: 239,350,811,411,644
400: 404,660
401: 699,425,448,778,389
402: 352,459,335,43,424,387
403: 427,354,376,395,360
404: 400,394,358,330,427
405: 449,767,372,440,451,364
406: 379,413,420,323,458
407: 420
408: 749,343,320
409: 23,37,2,413,414,326
