9266: 9877,9280,9718,9348,9602,9523
9909: 5251,9755,9404,9968,5352,9549
4117: 4218,4320,4323,4118,4115,4318
288: 283,238,336
289: 
4196: 4197
291: 344,240
3786: 3686,3787
3907: 
3983: 4083,3982
9979: 9911,9668,9666,9726,9401
5965: 5964,6349,5868,5769,6062,5966
8417: 8555,8419,8681,8806
7884: 8044,7965,7719,7885,8042,8121
299: 408,411
5715: 5813
301: 247
8976: 8982,8813,8869,9063
10029: 9740,9795
7772: 7775,7516
9755: 9985,10018,9632,9404,9549,9909
4702: 
307: 118,309
9772: 9332,3536,9620
309: 362,206,118,307
6339: 6338,5852,9490,6242,6436
9585: 9333,9485,9913,9319,9697
312: 370
6934: 7026
9500: 9255,9878,9972,9399,9819,9382
9733: 9928,9484,10024,9951,9312,9413
316: 9275,9598,426,370
9888: 9682,2481,9931,9949,2576
318: 424,366,750,9946
319: 
7344: 7692,7520,7080,7345,7521,7431
10025: 9703,9294,9711,9480,9678
7929: 7248,8170,7340,7765
323: 131,324,220,176
324: 220,323,274
8609: 
4156: 4057,4255,4260,4256
8779: 8891,8835,9004,8587,8718,8655
9714: 10012,10031,9753,9768
329: 9445,9322,9611,1881,502
5505: 5604,5504
9873: 9964,9872,9792,9941,9658,9776
7079: 7169
9803: 10037,155,9781,9537,9446,157
334: 387,66,446
9327: 9542,9630,9572,9579,1497,1844
336: 73,288,283
3998: 3997,3897,3898
338: 285,234,238
3856: 3559,3656,3755,3857,3956
4826: 4934,4730,4823,4819,4821
341: 1216,1215,9248,1136,9430
4504: 4605
343: 455,397
344: 291,240
7550: 7292,7631,7467,7548,7721,7638
346: 519,648,650,647
9926: 9919,9767,9889,9930,10043,9854
9826: 77,9945
4298: 4399,4197
9912: 9621,9744,9418
7733: 8058,8056,7649,7650,8209,8498
10024: 9951,9472,9729,9928,9733
7618: 7279,8020,7791,7942,7455,7540
9316: 10002,9940,709,1145,9470,9557
7831: 7405,7579,7832,7913,7911
9697: 9796,9679,9585,9485,9913,9304
8137: 8138,8213,8211,8430,8502,8431
358: 9736,730,529,661
359: 1110,1187,9427,9371,1185,1108
360: 418,480,609
4486: 4485,4385
362: 309,206,420
7876: 7801,7962,7954,8033,7880
5983: 
9987: 9232
366: 9626,679,368,318,424,750
6849: 6848,6941,7033
368: 9626,366,10040,9907,487,424
3850: 3755,3950,3849,3651
370: 312,426,316
371: 424,487,9383,217,9326
372: 1124,1202,897,754,9273,1282
9701: 9648,5933,9849
8591: 8589,8452,9448,8590,8658,9356
9748: 943,728,9972,9819
376: 433,492
9499: 7276,7099,7098,9550,9354,9402
9584: 9368,9660,9563,8811,9497,9444
8947: 9046,8999,8949,8946
9476: 9398,9244,2777,9325,9261,3168
5204: 5104,5304
382: 561,499
383: 694,902,762
384: 565,630,566,838,768
385: 
386: 66,447
387: 278,334,66
9608: 2110,2392,9463,9619,9325,9364
8654: 8450,8521,8589,8715,8716,8590
390: 449
4354: 4259,4256,4349,4450,4453,4458
6163: 6260,6450,6262,6164,6357,6358
9379: 7813,9588,9593
394: 9791
395: 641,514
5124: 5031,5023,5123,5224,5125
397: 343,455
5761: 5765,5663,5957,5856,6055,5958
6575: 6576,6671
6696: 6886,6695,6890,9696,9764
9444: 9019,9661,9563,8867,9660,9584
402: 521,519
403: 9474,523
7103: 7011,7010,7009,6832,7195,7014
405: 
9540: 9435,9512,9543,9967,9647,9406
407: 410,411
408: 299
5044: 4641,4944,9352,9408,5047
410: 407
411: 407,299
412: 413
413: 412
3953: 4057,4053,3956,3957,4155
9397: 9342,9357,9409,9320,2170,1238
416: 477,808,9769,602,807
417: 156,888,811,886
418: 360,743,744
9900: 9570,834,9385,9807,9370
420: 480,362,544
9235: 8982,9071,8928
8560: 9563,8625,8352,7890,8811
8868: 9024,9069,8812
424: 318,371,487,366,368
4683: 4582,4783
426: 208,316,9275,370
5504: 5604,5505
3683: 3684,3782,3783
6744: 7019,6930,7020
430: 972,9933,686,827
7548: 7719,7721,7631,7550,7877,7801
8481: 8679,8480,8799
433: 437,376,492
434: 
8389: 8084,7761,8005,8163,8599
9309: 6510,6419,9469,9724,9601,9801
437: 433,498
438: 99,275,499,498,559
5868: 5672,5870,5769,5965,5966
6162: 6256,6065,6067,6260,6164
9693: 9870,9947,9834
442: 504,568,634
6418: 9898,6705
10008: 9840,9882,9745
6854: 6853
446: 334,66,447
447: 386,446
448: 
449: 390
450: 700,9272,512,839,9515
9448: 8453,9617,9334,8591,8452,9356
8066: 7825,8146,7742,8144,8221,8145
453: 641
454: 456
455: 343,397
456: 454
4845: 4949,5150,4944,4849,5047
5374: 5274,5375,5573
7609: 7161,7070
9938: 8593,9617,9334,9917,9988
4007: 4108,4006
6388: 6291,6483,6389,6387
9300: 9370,9526,9315,9385,9288,9431
4502: 4501,4603
7293: 7380,7467,7292
466: 874,1027,730,529,9586,9674
467: 666,475,531,535
5650: 5847,6043,5550,5649,5750
9432: 9341,9685,6327,6038,6326,9278
8987: 8881,8879,9081,9219,9122,9193
9670: 4630,4836,9633,9459,9959,9751
472: 473,537
473: 472
9995: 9864,9916,9716,9653,9881
475: 467,666,535
9171: 9173
477: 416,808
8703: 8061,8363,8365,8881,8639,8704
9414: 9528,9918,9879
480: 420,544,360,609
4667: 4766,4565,4665,4566
9466: 9559,9457,9525,7679
3847: 3947,3452,3550,3451,3942
484: 544,546,609
485: 9323,9393,612,9461,746,678
6284: 6283
487: 9907,9383,368,424,371
4494: 4393,4493
3782: 3683,3783
4498: 4497,4397
491: 687,619
492: 559,687,376,433
6590: 6588,6784,6688,6781,6973
9037: 9081,8824,8882,9161,9193,8989
8662: 8729,8596,8663,8081,9616,8527
7952: 7791,7625,9472,7191,7368,7279
8422: 8126,8046,8276,8688,8278,8624
498: 437,275,438
499: 99,438,559,755,382
9524: 9282,9459,9734,9959
501: 1052,762,978
502: 980,2148,1623,329,9322
9359: 8792,9544,8729,9505,9386,9712
504: 698,442,634
8627: 8495,9027
9785: 7062,9400,9531,7155,7680
6585: 6586
9427: 359,1110,9371,9642,672,740
3763: 3663,3664,3764
6784: 6688,9274,6590,9631,6973
511: 634,9806,568,839,768,9515
512: 839,838,450,1060,910
513: 640
514: 395
9531: 9785,9400,9559,9457
5027: 4821,4929,5036,5031,5023
6260: 6163,6350,6450,6162,6541,6164
518: 645,647,649
519: 346,648,402
9652: 6618,9680
521: 523,402,586,584
9436: 8186,8333,9534,9390,8033,9346
523: 521,403,586,9948
9823: 807,9973,9728,9769,876
4074: 4073
9286: 9532,9862,9510,9997,9845,9479
527: 9488,9495,997,9365,1148,1228
9621: 9756,9912,3444,9418,3339
529: 358,730,9276,661,9674,466
8452: 8589,8591,8451,8380,8453,9448
531: 535,467
7209: 7119,7386,8208,7974
9310: 9508,9643,7360,7092,9458,9354
3686: 3586,3786
535: 531,467,475
3903: 3904,4004,3803
537: 602,472,9656
5047: 5247,4944,5044,9408,4845
9393: 9323,485,9263,9461,9460,9580
4840: 9868,4941
541: 157,745,888,890
7804: 7638,7723,7721,7885,8126,8046
5573: 5572,5374,5574,5672
544: 484,480,420,609
7825: 7488,7743,8066,8146,7742
546: 609,484,678
5826: 5928,5727,6121,6028,6126
8919: 9102,8808,8866,9407,9892
9464: 9473,9288,9431,9324
5597: 5598,5497,5697
8645: 8440,8708,8830
9293: 9594,9692,9750,9786
10014: 9226
7179: 7176,7268
9425: 3940,3942,9332,9374,9396,9597
4700: 4699
5543: 5837,5639
9209: 
559: 492,687,438,499,755
4590: 
561: 382,758,760
9756: 9621,9744,9932,3742,3444
563: 760,973,694
564: 697,9807,9553
565: 384,566
566: 568,565,384,768
9396: 9582,9375,9597,9332,9425,9620
568: 566,442,634,511,768
7195: 7283,7014,7103,6832,6926,7371
9211: 9185,9232
571: 
4929: 4821,5027,5036,4934,5141,5142
6618: 9652,6138
8989: 8990,9194,9037,8991,8882,9161
7198: 7545,6926,6927,7019,7199,7460
10034: 9465,9402,9944,9643,9936,9695
577: 
8490: 8274,8808
9459: 9282,9524,9633,9483,9670,9959
8707: 8938,8439,8507,8369,8219,8440
6357: 6639,6823,6448,6163,6450,6358
9659: 9463,10033,9675,9398,9810
5398: 5298,5497
584: 521,586
7247: 7249,7248
586: 9948,521,523,584
9898: 10016,9906,6418
588: 783,645
4630: 4527,4836,9670,9633,4529
5332: 5930,5230,5528,5928
9657: 9853,9883
9618: 9613,9420,9277,9686
9767: 9926,9661,10043,9660,9854,9438
9672: 9802,9507,9548,9863,9673
9904: 9419,9628,9284,9875,9271,9649
596: 599,733,664,9821
7050: 
9308: 9638,9435,6629,9607,6820,9543
599: 596,666,664
5916: 5917,6114
9281: 9257,9770,9843,9586,801
602: 537,9656,9769,416
9298: 9536,9746,9380,9577
6148: 6439,6248,6147,6437,6249,7086
5755: 5657,9394,5361,5363,9533
9377: 6441,7086,9362,9607,9529,9638
5513: 5413
4256: 4259,4260,4354,4156,4255,4349
609: 546,480,484,544,360
9114: 9214,9072,9187
9740: 9795,10029,9395,9344,9875
612: 9323,485,746,890,614
9251: 9283,9415,9576,9255,9637
614: 965,9369,9323,612,889
9718: 9929,9348,9721,9751,9877,9266
616: 750,679
3986: 4087
9287: 9403,9313,9526,9315,9445,9322
619: 755,686,491,687
8688: 8422,8278,8867,8624,8866,9019
9422: 9591,10032,9994,9442,10000,9462
5887: 5886
8968: 8683,8861,9018
4260: 4259,4256,4156,4263
6586: 6585,6682
9867: 10035,9992,9471,9343
3589: 3489
9127: 8579,8995,8770,8830,9130,9600
7003: 6915,6912,7002,7092,7532,9458
630: 384,838,910
9170: 9133,9091,9001,9049
7641: 7557,8352,7888,7470,7555,7723
9358: 1302,9493,9577,9380,1068,1303
634: 511,442,504,9869,568
6548: 6359,6358,6639,6550,6549
6813: 6904,6624,6720,7083
6256: 6065,5966,6162,6062,6348,6350
4815: 4716,4817,4917
9297: 9556,9317,8995,8888,9600,9629
640: 707,513
641: 395,453
9636: 9299,9639,9627,9253,7434
9696: 6890,6984,9724,9860,6696,9764
9429: 9480,9360,5338,9503,9562,9249
645: 518,783,588
5307: 5308,5408,5207
647: 650,649,346,518
648: 346,519,650
649: 650,647,518
650: 647,649,346,648
4269: 4369,4168
8718: 8655,9005,9750,8779,9004,9340
4319: 4216,4318,4218,4314,4422
4331: 4427,9269,4330,4328,4320,4323
8378: 8230,8304,8376,8450,8521,8449
7936: 7850,7769,7770,7771
7625: 7952,9472,7368,9705,9729,7627
4442: 4338,4650,9522,9498,4438,4644
9509: 8565,9449,9303,9477,9453,8356
3717: 3818,3820,3517,3519,3715,3817
661: 9276,731,876,358,529
6537: 6629,9607,6155,6347,6056,6441
9526: 9370,9300,9315,9330,9313,9287
664: 733,666,9973,596,599
8748: 8807,8806,8555
666: 467,475,599,664
9370: 9300,9526,9385,9570,9330,9900
3792: 
6121: 5922,5725,5727,5826,6122
670: 955,9707,9760,1105,1027,1347
8565: 9509,9449,7973,8356,8497,8631
672: 811,884,251,9642,9427,740
7913: 7832,7831,7911,7993,8075
8029: 7703,7870,7704,7787,7949
6091: 6188
9989: 9763,9993,9347,8020,9314,7942
9502: 9403,9313,9433,181,1539
678: 746,744,546,485
679: 9626,366,9369,616,750
4388: 4288,4287,4387
9133: 9170,9049
8526: 7837,8386,8236,8727,9623,8527
683: 1280,9295,9758,1043,1611,1784
3712: 3711,3810,3713,3812
8006: 8163,8084,7763
686: 619,430,827,758
687: 492,559,491,755,619
9491: 9333,2554,2366,2463,9624
5185: 5186,5084,5285
4318: 4216,4319,4115,4117,4218
4897: 4997
9770: 9257,9281,9843,10004,9934,9612
4139: 9442,4343,4141,4045,9591
694: 902,1125,563,383
9771: 9990,9516,3036,9815
9786: 9893,9692,9293
697: 835,1060,9339,564
698: 504
7742: 7741,8144,7488,7825,8066
700: 450,233,9272,9969
8527: 9623,9616,8386,8526,8081,8662
9695: 9690,9710,9936,10034,9944
9925: 9878,9972
704: 9536,9441
8242: 8391,8318,8667
6290: 6387,6291
707: 640
9952: 9735,8597,10022,9544,9386,9778
709: 1068,9818,9940,9316,1145
710: 781
5086: 5087,4986,5186
9513: 9599,9498,9646,9258,9723,9538
8365: 8291,8766,8292,8703,8704
7312: 7311,7400
7325: 7413,7145,7146,7237,7673,7327
716: 1225,997,9470,9557,9365,1071
6028: 6226,6126,5928,5826,6128
718: 927,9635,1076,1075,1309
8874: 9236,8978,8821,9070,9157
9889: 9926,9919,9854,9691
9340: 9594,9004,8718,9750,9285,9519
722: 789
723: 792
724: 1506,1676,1340,9399,9382,794
8081: 7839,8160,8386,8527,8662,8596
4918: 5018,4819,4817,4917
6348: 6062,6631,6820,6256,6724,6350
728: 9748,943,10004,9405,9612
729: 1097,1178,872,9405,1510
730: 358,9736,529,1027,466,9760
731: 733,876,9276,661,9270
7949: 8474,7787,8029
733: 664,731,876,9973,596
10022: 9735,9952,9963,9778,9831
5220: 5121,5421,5123
9272: 450,700,233,9416,9565,9515
7832: 7750,7913,7494,7405,7831
9430: 1136,1295,9366,9259,9248,341
7455: 7540,7618,7791
740: 1111,1034,672,884,1110,9427
5958: 6155,5959,6056,5761,6055
6724: 9512,6541,9543,6348,6820,6350
743: 9446,9338,418,745,744
744: 746,745,678,418,743
745: 746,744,743,541,890
746: 745,744,678,485,612,890
6405: 6308,6598,9627,6403,6307
9622: 9915,9593,9852,9252,9290,9453
7279: 7618,8020,7617,7190,7791,7952
750: 616,366,679,318
7413: 7670,7587,7325,7145,7673
6637: 6911,9406,9512,6541,6448
8309: 8076,8234,8154,9419,9284,8383
754: 217,9326,9273,372,1045,1282
755: 619,559,687,499
9356: 9592,9353,8591,9448,9334,8658
3826: 3727,3829,3929,3625,3925
758: 973,827,686,561,760
6072: 5975,6071
760: 563,561,973,758
9217: 9218,9238,9120,9640,9420,9307
762: 977,1052,902,383,501
9992: 10035,9867,9792,9941
9743: 9812,9980
9783: 9687,9314,10015,9833,9953
8179: 8255
5023: 5124,5031,5027,5121
768: 839,838,566,568,511,384
7348: 7259,7349
6665: 6759
5266: 5267,5462,5363,5167,5657
9390: 9928,9486,9484,9436,9534,9346
9304: 2745,9913,9697,9679,2840,2841
774: 989,9268,840,9536,1216
7289: 7200,7375,7110,7462
4823: 4817,4719,4720,4826,4819
6931: 7023,6932,6930,7022,7020
7818: 7819,7901,7899,8061,7979
9417: 9494,9684,9469,9801
8984: 8821,9070,8820,8695,8878,8983
781: 710
5113: 5214,5013
783: 588,645
9781: 10037,9803,9537,9798
785: 923,848
7141: 7142,7231
787: 858,1006
8395: 8244
789: 722,860
5495: 5594,5395
9936: 9508,9643,9710,10019,9695,10034
792: 793,723
793: 792
794: 9382,1095,9637,724,1676
4328: 4123,4329,4323,4331,4330
796: 
8480: 8907,8481,8799
9060: 8962,9011
10021: 9267,9961,9731
4643: 4644,4853,4438,4642,4947,4955
801: 1025,948,1105,874,9257,9281
9383: 9589,487,371,9326
8273: 8271,8346,9140,8808
5574: 5475,5573,5672
6941: 7033,7300,6849,6848,7123
9913: 2745,2744,9319,9304,9585,9697
807: 9823,9769,876,416,808
808: 477,416,807
6389: 6388
9363: 9291,9980,9245,9552,9635
811: 672,884,251,156,417
4626: 4729,4523,4725,4525,4621,4527
813: 
5352: 9968,5251,9909,5948,5353
9553: 9366,9259,9337,9339,564
4263: 4364,4260
8376: 8301,8228,8304,8378,8649,8449
3810: 3711,3809,3712
6832: 6927,6647,7103,7195,6926
6180: 6278
6316: 6219,6122,6022,6223,9475,6320
6315: 9384,9575,6018,6118,6410,6508
823: 1529,1362,9758,9663,1280,1444
6651: 6930,6556
7819: 7818,7901,7735,7569,7737
5327: 5129,5328,5329,9562,9249
827: 1048,973,758,686,972,430
8372: 7909,7988,8225,8444,8069
5476: 5475
9972: 9878,9500,9925,9748,9819
6093: 5995
7118: 7207,7027,7117,7119
9820: 10018,9871
834: 9570,9900,9259,1295
835: 697,1060,910
6904: 6813,6624
7300: 6941,7033,7475,7563,7123,7562
838: 512,839,768,384,630,910
839: 512,838,768,9515,511,450
840: 9248,9590,9441,1216,774
7601: 7767,7599,9447,7850
5013: 5113
8058: 7899,7733,8056,8138,7979
9305: 9901,6139,9265,9471,9306,10035
9501: 9387,9126,9128,9318,9558
6508: 6797,6410,6315,9575,6984,9860
7516: 7775,7772
848: 996,785
5873: 5970,5871,5774
7858: 6973,6969,9631,7156,7152
9810: 9398,9244,9822,10010,9659
7646: 7560,9478,7298,7122,7475,9355
9111: 8921
5256: 5154,5355,5051,5054,9539
7248: 7929,7247,7340
6531: 6906
9947: 9870,9693,9834,9375,10032,9994
858: 860,787,1006,9745
10030: 9762,9857,9789,8776,8891
860: 858,789
861: 864,933
3994: 4094
3684: 3683,3783
864: 861,1087,933
8962: 9060,9010
9528: 9414,9372,9295,9247,9918
8964: 9011,9059
9282: 9524,9459,9734,9521,4336,9483
10041: 9815,9990,9957,10038
9442: 4343,4139,9256,9591,9422,9462
8431: 9079,8430,8137,8361,8499
872: 9551,9405,1427,1261,729,1510
3675: 3774,3674
874: 1105,1027,466,9586,801
7083: 6720,6528,6813
876: 733,731,807,9823,661
7386: 7209,8208,7298,7210,7560
9019: 9444,9407,9661,8688,8867,8866
6862: 6954,6768,6769
7518: 6979
4123: 3819,3821,4328,4329,3922
7555: 7638,7723,7380,7467,7470,7641
9591: 9422,10032,9582,4141,9442,4139
884: 672,811,959,1034,740
6128: 6037,9784,5930,5931,6028,6226
886: 966,417,888,889
4385: 4284,4285,4485,4486
888: 889,890,417,541,886
889: 888,614,965,966,886
890: 888,746,745,612,541
9707: 955,670,9760,9655,9829,9421
892: 1196,1042,965,966
6716: 6622
3615: 3514,3517,3612,3715,3713
6582: 6583
5775: 5676,5774,5776
897: 1124,372,972,9809,1048,9273
9999: 9866,10027
5839: 5933,5337,5536,5736
9831: 9778,10022,9963,9651
4440: 4338,4650,4444,4345,4448,4548
902: 694,1125,383,977,762
5970: 5873,6067,6068,5871
8228: 8301,8227,8376,7992,8152,8304
7704: 7865,7787,8029,7703
9067: 9109
9335: 9709,9645,9246,9296,9722,9813
9471: 9305,9306,9614,9343,10035,9867
9472: 7791,7952,7625,9729,10024
910: 835,1060,630,512,838
9835: 9738,9754,9915,9852
9091: 9001,9092,8946,9170
6320: 6414,9475,6416,6316,6223
9808: 9302,9574,10017,9985,9632,9604
915: 
6266: 6265
4644: 4853,4654,4643,4650,4442,4438
5278: 5277,5177,5379
4573: 4574,4675
4719: 4817,4823,4720,4616,4716
9567: 9749,9615,9560,9239,9162,9546
4616: 4514,4521,4621,4719,4720
923: 785
7470: 7383,7555,7557,7641
9351: 9411,9555,9535,9541
10040: 9782,9460,9580,9907,9626,368
927: 718,9530,1228,1309,1307
6188: 6091
929: 1078,9882,1477,1561,9895
9796: 9697,9679,9704,9485,9759,9790
9789: 9762,10030,10039,9727,9939
9530: 927,9635,9291,9495,9264
933: 864,861
5931: 5930,5633,6128,9784,9861
9950: 9775,9699,9837,9329
936: 
9611: 329,9445,9428,9566,1622,1881
938: 1014,9741
939: 9741,1014,1013
5375: 5374,5274,5475
941: 1248
6763: 6669
943: 9748,728,9405,1019,9819,1097
944: 
5997: 5898
4842: 
7383: 7296,7470,7557,7558
948: 1180,1025,801,9257,9551,1261
9981: 9702,9832,8412
3838: 3842,3154,3550,3741,3835,3940
7160: 6884,6886,6695,9779
8069: 7744,7909,7988,8372
4155: 3951,4146,4347,4053,3953,4255
7150: 6966,7237,7060,7417,7238
955: 670,9707,9371,9421,1347,1108
8499: 8361,8878,8636,8430,8431,8701
6323: 6223,6226,6126,6420
4934: 4826,4730,4936,5141,4821,4929
959: 884,1034,1272,1193
5481: 5480,5581
5807: 5709
3925: 3624,3822,3625,3826,3928
4346: 4349,4450,4345,4240,4347,4241
5110: 5211,5009,5010
965: 614,889,966,892
